n,bits,mitigation,action,repeat,elapsed_ntt_ns,mitigation_time_ns,checks_performed,check_failures,stage_checks,stage_failures,recomputations,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes
8192,54,stage-checksum,detect-only,11,38071541 ns,37044628,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,12,34685085 ns,33788998,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,13,34659959 ns,33680123,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,14,34720126 ns,33770245,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,15,34892584 ns,33952500,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,16,34722791 ns,33762671,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,17,34704043 ns,33767834,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,18,34757459 ns,33806045,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,19,37591709 ns,36565254,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,20,37320666 ns,36318370,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,21,34787876 ns,33829254,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,22,35643001 ns,34679251,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,23,37244459 ns,36235924,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,24,34582750 ns,33662961,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,25,35530665 ns,34566791,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,26,37173833 ns,36173925,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,27,34653790 ns,33722704,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,28,34695667 ns,33739416,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,29,34691000 ns,33749872,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,30,39040417 ns,37996166,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,1,34875377 ns,33944203,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,2,34559626 ns,33671788,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,3,34580917 ns,33624299,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,4,35189416 ns,34195334,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,5,34739541 ns,33783664,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,6,34970667 ns,34019045,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,7,35414917 ns,34455128,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,8,36164917 ns,35220957,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,9,34783751 ns,33847293,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,10,35882542 ns,34946749,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,11,36298457 ns,35396621,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,12,40758124 ns,39245665,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,13,37977500 ns,36999299,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,14,37808793 ns,36844662,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,15,37937666 ns,36916412,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,16,39078416 ns,38075500,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,17,37983542 ns,36964120,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,18,37833374 ns,36832625,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,19,38253709 ns,37236502,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,20,38268209 ns,37257370,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,21,37970124 ns,36937033,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,22,37754335 ns,36720086,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,23,38073251 ns,37062503,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,24,51033333 ns,49210295,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,25,39128708 ns,38111371,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,26,38372707 ns,37314997,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,27,38161000 ns,37137540,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,28,38310418 ns,37335296,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,29,37799418 ns,36817540,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,30,37885960 ns,36850131,78,0,78,0,0,319488,319488,655360,704512,704512
16384,28,none,detect-only,1,57820042 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,2,105796375 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,3,62071668 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,4,62121626 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,5,57412874 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,6,59016291 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,7,58881042 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,8,57546166 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,9,57519458 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,10,61840374 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,11,56875625 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,12,58266084 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,13,197418208 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,14,222684126 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,15,214286084 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,16,57524625 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
